Block Height,Block Time,Input,Text
807493,2023-09-14 00:57:31 +08:00,15af29b7e9c5c1fc9638ed61f42e0501a2fc2cbbba2f7a1589a81df615470779:0,替天行DAO
807493,2023-09-14 00:57:31 +08:00,2d2b3af16fce6357aef72a74cb24f217f2c950880b0821fff58c0a569c3ca67e:0,苏希颜
807493,2023-09-14 00:57:31 +08:00,255fab932bcb4b63f7d0d89f75f7a9263c1fdff6dd5cc3cbca7ec3ebabb47682:0,苏哲
807493,2023-09-14 00:57:31 +08:00,963ecc36589099a5e88623eaeb185cee70cb3b07882523359b3dadede469d984:0,花荣
807493,2023-09-14 00:57:31 +08:00,0b61ce3502eb732624327a99949cfc2d1c2f86f78a38426aee9bb2ab9dba3786:0,沈浪
807493,2023-09-14 00:57:31 +08:00,e4083365ea0a6c67e591e5ad8f9eb5795c92d64cda1ac45f280c1bcb70eca387:0,段誉
807493,2023-09-14 00:57:31 +08:00,a551838524d2eae7c3e7d02eeaec07de52f8bda0db41e3022d4108c767939893:0,陆小凤
807493,2023-09-14 00:57:31 +08:00,878288fac56633c3e8791cd9120306fae19eee58e8820bc703372235aa58cfd7:0,李寻欢
807493,2023-09-14 00:57:31 +08:00,3939941f1a697bca2ff1a6a3d6055907d5cd35dfe7000ac70bda495a342f77ea:0,苏希窈
807493,2023-09-14 00:57:31 +08:00,fa759b2a1ff9a20a8645518f257198fb859d5a2e9e4fe21c662b2bed2377b4f0:0,乔峰
807494,2023-09-14 01:00:23 +08:00,cdb8a562048041549d539253af42c863b08150d3064a28cbd81840dcdbdbbc12:0,郭靖
807494,2023-09-14 01:00:23 +08:00,930ec3f21f60a9cb5abaf5accf25f097844c649e5fab7f332ae9317662776413:0,韦小宝
807494,2023-09-14 01:00:23 +08:00,c1fc3d38ceef605e1682da62ed1897f2e754b66d02c998b66668797b5e1e951c:0,张无忌
807494,2023-09-14 01:00:23 +08:00,064325b7657ec413a5732785152237f7935d5bb9bef3d714aaef0931387e6125:0,小李飞刀
807494,2023-09-14 01:00:23 +08:00,8fb937ca5e688a66c01dd1bc845497776af44e1e4ced292280589040ee11932e:0,逍遥子
807494,2023-09-14 01:00:23 +08:00,2174da689c99e7bf9c8540bd04093d0d38f5d7c23b0628fd36cd2970cc970630:0,小龙女
807494,2023-09-14 01:00:23 +08:00,56b3a2707d176f5cda9d243b896d05fc2977d37560688f19f754913eaa5dba36:0,杨过
807494,2023-09-14 01:00:23 +08:00,f7c1e8d484d471b793d6ccddc76d2faef6c27d1a7dbc30599eb1abae0a304839:0,听雨轩
807494,2023-09-14 01:00:23 +08:00,b761bb1103b1c2ce2874371c510790c55312418ecdd5e1577e1475f01076d73c:0,决战紫禁之巅
807494,2023-09-14 01:00:23 +08:00,ec4637dc78551e8d20c3815f8ec0b0749554264ba8feca8810179cc39962dd4e:0,桃花岛
807494,2023-09-14 01:00:23 +08:00,38ea02a2e0a97ba969650070b3d419dc5979e24389da7f5bd6320c581fe16a6d:0,风清扬
807494,2023-09-14 01:00:23 +08:00,80747fcd70b8c58c47a42fe9e4287fdac303c02c943c5927aa2f19f8ff9f7c97:0,白眉
807494,2023-09-14 01:00:23 +08:00,f8b632e2d9f9a6eaf9131000eace6c26139d39e8208a5c80d2e58b95750ea6bb:0,黄药师
807494,2023-09-14 01:00:23 +08:00,b424064f3a314c6cd8c7fbac771f17e26d35bc34e7490b4626d50c987745ffcb:0,光明顶
807494,2023-09-14 01:00:23 +08:00,baba966b267501b773ff2f372b58c3b23734cd553226549072c5fad9b93a0ce4:0,三少爷的剑
807494,2023-09-14 01:00:23 +08:00,ff0f1b26db281cfc8a0a1dd130433c3b086322379e7446b678c41a80ee0b02e9:0,黄蓉
807494,2023-09-14 01:00:23 +08:00,0bef4827cfcf7055dd90869032e5b8b6fabf062fd23e329431671463a56367ff:0,东方不败
807562,2023-09-14 11:51:54 +08:00,4167ba13604c965e7513eaa04926163396139872f8ad2a45bf83dda260fab885:0,茅小椒
807562,2023-09-14 11:51:54 +08:00,64233c911efa4f569c6079afed4f10138dda4ee6401753b76ca21a8626a3f03e:0,茅小凌
807562,2023-09-14 11:51:54 +08:00,4e3b2466916d7a5a37136b4e28524c1dafc3ba1e149a87e512f6e8841c926bcf:0,茅小辣
807564,2023-09-14 12:12:32 +08:00,4fe654b07613110251e36eeee1373ab2313ff09358680d2efd656bb79cb85a08:0,关胜
807564,2023-09-14 12:12:32 +08:00,4bae160c29dce0277e174f1f2beaba138d246316b02c1cd36683cb6d860aaa14:0,石秀
807564,2023-09-14 12:12:32 +08:00,cbacb7d490ed02f20f77b3c867db4b977debf333583f32c4aed3ae6485a54b39:0,卢俊义
807564,2023-09-14 12:12:32 +08:00,ff6e965cf997405e7d0f1683b7bb4752a270a158a4aa935d666f3b627447705b:0,晁盖
807564,2023-09-14 12:12:32 +08:00,25c926f4c995a52be596ab1477dddeb2cb1626cc427a8d2a2f11baf3523ff561:0,公孙胜
807564,2023-09-14 12:12:32 +08:00,4713e52c2a7f06bfc2ec04dd1ff2157001bbdc07a75fdfcefdd8186261d9ef92:0,李衮
807564,2023-09-14 12:12:32 +08:00,ad5f1d46fbe8c00326e1f6f090d23bf5f53603d14beb1455df5a1d3932a200d1:0,阮小二
807564,2023-09-14 12:12:32 +08:00,514635e0f5fc4dda399a5b540a61c95729503ce4360e3292d5ded6ea2069e2da:0,柴进
807599,2023-09-14 16:22:22 +08:00,de3b95154e597836fcec73813844b4562cb4e2d4a1c24c9732b92591b2487e65:0,"小乔,btc"
807622,2023-09-14 20:28:01 +08:00,f4bebdb73a522581c8177c4deacdc794774c71f95754abfd33513fa404610902:0,王纯
807622,2023-09-14 20:28:01 +08:00,c91c98a544238e51f5b149621642032f5873ecaf7a3822949ed11b15183c3542:0,神魚
807622,2023-09-14 20:28:01 +08:00,c7183b4d8b954be81b66e98b6a80b7ffcc44e791d69d3ffd45478638b48c82c9:0,王純
807623,2023-09-14 20:34:52 +08:00,ebf036158bbb40d4c0d213f582be1d138c7f8afe36fbb911e2219c0a985ae65b:0,@王純
807623,2023-09-14 20:34:52 +08:00,223f6f49b733e9c58a1d51d80925a008acdad42a239d35fd1efbfd43bcf7096a:0,@王纯
807623,2023-09-14 20:34:52 +08:00,b1838389abe984e8130273903e84076fef3f0b0124838ae93b84bb7154e08479:0,@神鱼
807623,2023-09-14 20:34:52 +08:00,3072f8d6670f10a6b4afeae1a48893b965def315837c71e5b5d0419a52868ad4:0,@神魚
807742,2023-09-15 12:09:59 +08:00,fbf0b2d2b3d94d1a3106b3ff6feb69a27a7f1c3f0a1564eb382dae26e7670e5d:0,沈万三 
807742,2023-09-15 12:09:59 +08:00,8b1476ba5f70641f5fa75e5f3f1a4405bdad1c5bbc072c2fb52ec711ecb8b143:0,王炽
807742,2023-09-15 12:09:59 +08:00,4f8fe8a3dca30b2ece9becc505ae98fd799668220afa9804c6704e3a7bcfa88f:0,白圭
807742,2023-09-15 12:09:59 +08:00,670985a70b990204454a5a99f792806c99ef5822e626792e3b9bd977ad25aaa7:0,白圭
807742,2023-09-15 12:09:59 +08:00,cfc3bb92d9065ffaffc389bbbf36da6328906486f3b8698dc42f02d4e3978deb:0,邓通
807742,2023-09-15 12:09:59 +08:00,fc5939696f4fa693ac1c8c21ae3865b865c62b0f798460cf7c0a4932a5643bee:0,卓氏
807742,2023-09-15 12:09:59 +08:00,cea4ea91375ec00de0c150c2962ff5190f0efde27ecf858ccb1f660040a591fe:0,子贡
807742,2023-09-15 12:09:59 +08:00,55dd177fdd80a0242655d934b7ffc780bd237efee28b9331b6468bd83ed8a967:0,胡雪岩
807742,2023-09-15 12:09:59 +08:00,09b88841ab45b4d554c838708d98c11b66fa31b3682109c882a8d7421cbf7e6a:0,王元琛
807742,2023-09-15 12:09:59 +08:00,a4d4ce19daa4507a8a470c58225c61f058a9f166214c771043aa4a62af02a8d6:0,伍秉鉴
807742,2023-09-15 12:09:59 +08:00,12452940669a40572ff7431e582ff39d463cc8687922a249d474120fdb3e3ce2:0,乔致庸
807846,2023-09-16 01:33:04 +08:00,48a14bccba88ea589920bb169170fd2a82348d8935beac75452c59354432a375:0,妙玉
807846,2023-09-16 01:33:04 +08:00,7fdd69748e0ede948f93f7ba32cc990764c993edac429c244893a50b4f7749d5:0,李纨
807846,2023-09-16 01:33:04 +08:00,74930ea8270c91e0a55ebfadb1b68b823c14c40c6745c35942e6364d95be5d09:0,贾惜春
807846,2023-09-16 01:33:04 +08:00,c49d4313c64ee8afd2957cc7d40b2a3e89996835b4156d6b74d5b89d388f0226:0,贾迎春
807846,2023-09-16 01:33:04 +08:00,c9f02c9decf56a0318b329e3136e27090e9c06d549d537f3fc4e349bcc194a4b:0,贾探春
807846,2023-09-16 01:33:04 +08:00,e8758a8831b163b77ecc15d080bb14dfaf316c1215f070ecfcb11e06f59c3654:0,贾元春
807846,2023-09-16 01:33:04 +08:00,6f99165bee1ebfc606779a22258a5d417bcaab7bcd53660106a5b265880e8f70:0,贾巧姐
807846,2023-09-16 01:33:04 +08:00,fc638a9456a210365aea04544256730f5d8875cfb1ee8306470545ac0d77aaa6:0,四大名著
807896,2023-09-16 08:14:17 +08:00,732ad2e87fb0d68680fc3579d979615f1cc4476693699caac8d9fbd195c5070a:0,我爱你
808325,2023-09-19 02:38:08 +08:00,23c5b7778804677bdea45c72b67ed8a592211664f1b3a45be86a29c41a2c00c0:0,问心无愧
808355,2023-09-19 08:00:07 +08:00,f51be11d7910b83752671075e17f27c45385535ed83830a9cab15110f1700e26:0,替天行道
808355,2023-09-19 08:00:07 +08:00,52605e517cfe76aff017eb13a954c0b316c1b9d4f5c1984937dd0f167535e055:0,上善若水
808355,2023-09-19 08:00:07 +08:00,29ffa6d0e1a536a57c9c1486a8da4c7806f7f542f5e986085428339e6a93f89e:0,必诚
808376,2023-09-19 11:14:35 +08:00,a7d98c66d383cb8c5aab615c286868d3a6c3e5e40d940bf65e7284e1457df400:0,黄信
808376,2023-09-19 11:14:35 +08:00,8f882c0c47684ce948341b6d369244b05a5b3ff56dbf2e6da638844ae4053b0e:0,戴宗
808376,2023-09-19 11:14:35 +08:00,2abea0288f383a30b409f216a3bb8a27c33190ed7354821c5576dfb43237d00e:0,欧鹏
808376,2023-09-19 11:14:35 +08:00,838793eb6802f1b7c4d6b53b15527cef1bfe6cfaf02998c24c1d4c317784c20f:0,张青
808376,2023-09-19 11:14:35 +08:00,a18d3139a0ecc98308ee00cdd57456167da61c7fadfdc926ad47250e996a2612:0,朱贵
808376,2023-09-19 11:14:35 +08:00,2b2dd3df2dffa3c2401c582fefd34c4ba00c8fa637f1cfc1c90d12e4453a271b:0,汤隆
808376,2023-09-19 11:14:35 +08:00,528be5435b134283d51e8c4db39ecaba71feb31a51bbce811ff7079079f73e1b:0,宋万
808376,2023-09-19 11:14:35 +08:00,119cfb1c56942e0d3e715740e11124cd2354ab15b4b36c9536624e5a4813411c:0,孟康
808376,2023-09-19 11:14:35 +08:00,5ce8e84c4283beb35da2704f266810b2b2bafb864a7fb5fc0fcc14bcec8fbd1e:0,蔡庆
808376,2023-09-19 11:14:35 +08:00,51c604f8559185e57e995abf4fada9eab1f7a61a2948fb3bebba78f3ab715d21:0,龚旺
808376,2023-09-19 11:14:35 +08:00,a1496a80fb6d4b3092302db9d5426eeb6d675322659e50417c8ed04666b09d27:0,孔亮
808376,2023-09-19 11:14:35 +08:00,0b568c54aded1981e5c09005254a5232e883729c92087f88f5ed413c4fa82b2b:0,李立
808376,2023-09-19 11:14:35 +08:00,c3de89a2fd92b318af08d2a59f72d4250853d92a9dee1c6b6745a03ba5dbc52c:0,杜迁
808376,2023-09-19 11:14:35 +08:00,a3d3532620f8a51570aa13082ed0fb381cadee6e30a0ead57041dd0e3220272f:0,穆弘
808376,2023-09-19 11:14:35 +08:00,e7ee1a41bc6ccd730deb908ee491b6bac700fbfe12e3d8ab27067a3f81a6b533:0,李应
808376,2023-09-19 11:14:35 +08:00,f916068ce23343aedd55830d48d062f6dec0dc9e12679f21f76230550315b14a:0,史进
808376,2023-09-19 11:14:35 +08:00,bcbaa2b13c4244ee0d5159cd8802fead214a74ff3043290802a08397e1be9a55:0,樊瑞
808376,2023-09-19 11:14:35 +08:00,14b817c41aa251293d7731a8ca189b6679d233a6278fc3ac4eb32deea7516057:0,燕顺
808376,2023-09-19 11:14:35 +08:00,c3ff8c2be5e67e3715d9f5f80c2791dbd38ecf22d8a6c7bc02bce83545205d5b:0,周通
808376,2023-09-19 11:14:35 +08:00,7c5087c46cf76c20a4984b07b18c6dd20cf4d63c936dad29ca952e7881d1ef5e:0,凌振
808376,2023-09-19 11:14:35 +08:00,ba12226d621f9af2c8e3c5d3b064c8b22a95b73f3c5901bdfbeff3aaf5730765:0,时迁
808376,2023-09-19 11:14:35 +08:00,0d258f2fb696e9a8141b2c0145a4bfe5afe76ab106dc7a1b5c6eaee3ae9c4766:0,施恩
808376,2023-09-19 11:14:35 +08:00,5d908e74551d08677126530377540d7becf26da4fb57bb9d09e610e2eb129b6d:0,解宝
808376,2023-09-19 11:14:35 +08:00,0ecf93ab3fa13ab0110ad8236d9365c097ae0aa042f765a8e0444a43cade6d74:0,李忠
808376,2023-09-19 11:14:35 +08:00,dd31e2b45430141fab11b523158531a45f52e175c28611f8423b6f8d9918997a:0,蔡福
808376,2023-09-19 11:14:35 +08:00,1042774702e6fad3be132c3708c5ed2f2ba8d5370c1166a18c84517c58152e8a:0,马麟
808376,2023-09-19 11:14:35 +08:00,394f5f97db88709b5fd0423c1ac180b07df6f2746b76c72c7c36b0d648c54f8e:0,邹渊
808376,2023-09-19 11:14:35 +08:00,bba4e497ffb28d874d7b529ee78cb15c38f960939efd7a701ddfac48bcd3d193:0,邹润
808376,2023-09-19 11:14:35 +08:00,ad8998d36b2b468eace597337a49c6fb8e5acb93a35a1b09e63cbf337348e096:0,童威
808376,2023-09-19 11:14:35 +08:00,27f49000c86912fb3a99d350f51e54f338e6d091bbd29cf207f3405a1ad5b699:0,索超
808376,2023-09-19 11:14:35 +08:00,673ec4a62ce9f47a217573939965c6ebed8b2980af5f119cb12d51ec1ba8629e:0,乐和
808376,2023-09-19 11:14:35 +08:00,72854e31a6d31e8dcfe7c36b0b76a661cedca1f78b463ebb83359a515d09c99e:0,蒋敬
808376,2023-09-19 11:14:35 +08:00,261e7498f3af27a086853ba36283c348b3a50b3d9bd51dc21e5bdf1fdb5828a2:0,徐宁
808376,2023-09-19 11:14:35 +08:00,0ab6c994dcbe9a0b2afd24961da4c760375ec1fe9e7cf99254b311b1e5cb19a3:0,项充
808376,2023-09-19 11:14:35 +08:00,89a44926eb3bbe262eb761eaae9ae462827b40e11541d3e2dd7b270916df51a4:0,宣赞
808376,2023-09-19 11:14:35 +08:00,0f3d03087bb69b23f989a316a065cf59d0fc5fb0f2694fd18481748ca2b941a7:0,童猛
808376,2023-09-19 11:14:35 +08:00,2a65b5b5850c97ce2cc783c41894b4b474335181cd2175e9321d76ee096b0eaf:0,解珍
808376,2023-09-19 11:14:35 +08:00,d4c71f8311661e90b3a9cbe427769164672dbada0d9a4582042b517e804835b0:0,朱仝
808376,2023-09-19 11:14:35 +08:00,6afd0f5132b8d65715a85a4747a761f4ac7f7aad528ad06ccd0899746de651b8:0,侯健
808376,2023-09-19 11:14:35 +08:00,f8b55674e4d2a41e1a58eb5f68a8974b003d09797e5387fad9993efaf834b9b8:0,焦挺
808376,2023-09-19 11:14:35 +08:00,da55146e7f21dac8b102ce6f81c5cbf172276f9facb6fea169215a99abf304bb:0,彭玘
808376,2023-09-19 11:14:35 +08:00,92b6460e7e9d7baeebb515dd9483ae7c023b0abb9c67e57517ed4535fb3367c1:0,郭盛
808376,2023-09-19 11:14:35 +08:00,14488629b3e51afc6a09b68085c59ac1c1f9880d96e3028e940774ec7db27fc2:0,鲍旭
808376,2023-09-19 11:14:35 +08:00,a3c98172bc14c8ca5c2db450bf3a9db060ff5d83bd38e16eac3a0d7bec5cbbc5:0,薛永
808376,2023-09-19 11:14:35 +08:00,ea09dd55a8e86094126baf0714128000f4497ff71f08eef739b7a1fe3f1c4ad0:0,裴宣
808376,2023-09-19 11:14:35 +08:00,11e0e941a5343748982f814bf96d0dc22369fdea13470cc159d3868264b25ad1:0,穆春
808376,2023-09-19 11:14:35 +08:00,ed38c8be94d655ffac24d21a0e8422b2562204d5a6afb286aab870bc30dfddd4:0,张横
808376,2023-09-19 11:14:35 +08:00,9ba0ed352ac673c20e384762cb5e38250cd6fc82cae664de2826620a7a5ff0d4:0,朱武
808376,2023-09-19 11:14:35 +08:00,5c32477a96a11feabb29c7d6e89f55c9eb6766f51e95948670be832102b02ce2:0,白胜
808376,2023-09-19 11:14:35 +08:00,0783fe0820359dc73abbb4f466b77baf195d76f359a6b4d952863a7664df6de8:0,朱富
808376,2023-09-19 11:14:35 +08:00,c575da9d706389208997bc1c67b035eeb65f5ae5f72b909ae38bd6fc5fc0e5ee:0,韩滔
808376,2023-09-19 11:14:35 +08:00,4838ea22d8f08c6aa4f088e751bc6f0f9407e4fde1e798e5819dab1058dbc7f4:0,萧让
808376,2023-09-19 11:14:35 +08:00,bbde53c632d34d214d84be5233285b1208aa532ddfa130ad3bdbba8381a0f1f7:0,雷横
808377,2023-09-19 11:16:46 +08:00,f098bf953f915a2f5dd500b470e94fb54779b925ea5299a67e62c7c7f0ff9e27:0,陶宗旺
808377,2023-09-19 11:16:46 +08:00,74a4ce522c8883a126e0d8f97e139f24cdc2f34c5b8d0289d2a57c1453492a32:0,单廷圭
808377,2023-09-19 11:16:46 +08:00,4422b05745db39b89c8922d425f1681ca208f083672362b7fdb57afcfb34107b:0,皇甫端
808377,2023-09-19 11:16:46 +08:00,1452141f4b0d7779c2492cee163bfdebcec29f558b93c3e38f59168d22f9a784:0,郑天寿
808377,2023-09-19 11:16:46 +08:00,37c0f0a081363c455c7c13acc8c0edee809f155fa4000f58e1b7531eebc07c8f:0,阮小七
808377,2023-09-19 11:16:46 +08:00,b09accea6b11944775bc9111110f7710966abff49092b3457e21f18586beddc5:0,金大坚
808377,2023-09-19 11:16:46 +08:00,cdcfb7bfbb21cde8f6c0b212ca2f51f8540bd3d28291c0435de198698ae150ca:0,郝思文
808377,2023-09-19 11:16:46 +08:00,88ff7906415925f532546c092ea306217a82deaa9973480b347fced42ff332d1:0,段景住
808377,2023-09-19 11:16:46 +08:00,64d069c9f5a84080771e91540ca064fefbc3b0ddcc4e5908acbe994b8a5ba1de:0,魏定国
808396,2023-09-19 13:37:37 +08:00,6e5d8f8fda6ebe923a94d4355475163d1f3a3525e63ff636101b2c7e29fd059e:0,金多乱人心，静见真如性。
808727,2023-09-22 00:05:04 +08:00,d6d4ccb466c8ad450f077b318f0d56e6301fae015b631164ace037044a855826:0,爆量
808823,2023-09-22 16:28:05 +08:00,a77285ffe5ddeff7ace53447d1d4863eccfc7779e034443d31cd3d5c5806f6ad:0,"拿摩 怕嘎哇逮 德热爱路gi牙 不惹底 尾是斯打牙 不他牙 帕嘎哇逮
达地牙他 唵
尾收他牙 萨妈 萨曼怛 哇帕萨 思帕 惹那 嘎地 嘎哈那 斯哇 帕哇 尾数的忒
啊皮新加曼 素嘎怛 哇惹哇加那 啊摩瑞怛 皮赛给 啊哈惹 啊哈惹 啊由哈 散他惹尼
收他牙 收他牙 嘎嘎那 尾数的忒 乌斯尼洒 尾加牙 尾数的忒 萨哈斯惹 惹斯密 散就地逮 萨儿哇 怛他嘎怛 提斯他那 提斯提怛 母的瑞 哇及惹 嘎牙 萨木哈怛那 尾"
808833,2023-09-22 18:39:56 +08:00,2cbadc62ea15e5ba13cf8d0d9c1f69eb55c476453cb1917553874da5f2ac7ca9:0,"大悲咒
南無．喝囉怛那．哆囉夜耶．
南無．阿唎耶．
婆盧羯帝．爍缽囉耶．
菩提薩埵婆耶．
摩訶薩埵婆耶．
摩訶迦盧尼迦耶．
唵．
薩皤囉罰曳．
數怛那怛寫．
南無悉吉慄埵．伊蒙阿唎耶．
婆盧吉帝．室佛囉愣馱婆．
南無．那囉謹墀．
醯利摩訶皤哆沙咩．
薩婆阿他．豆輸朋．
阿逝孕．
薩婆薩哆．那摩婆薩哆．那摩婆佉．
摩罰特豆．
怛姪他．
唵．阿婆盧醯．
盧迦帝．
迦羅帝．
夷醯"
808954,2023-09-23 15:21:59 +08:00,43119bcaaffff2de44654db71334751cfb5045998b495a94aa1660f136e3f3d6:0,火星币
809106,2023-09-24 15:10:16 +08:00,234b34039ee2432f47cb5a657a3e796ffb6b5d8aef128063c8d2b2a5f57112d5:0,Metapay 元支付
809122,2023-09-24 16:47:27 +08:00,a46c9df9eeb606255ce6ac33a2c1c76b47a9a915a95b7bdbd64a66b788aa2374:0,@龍
809130,2023-09-24 18:02:29 +08:00,2185f49f49bd2df3a3c8756b6ca086dc2513d65a9b95ebb98a847e9f6be93df7:0,祝妈妈骆萍45->46岁生日快乐（2023/10/5）
809578,2023-09-27 19:56:21 +08:00,3f57f30159fd8257a0abd356639c242634281c8608c608d0128973436814c716:0,比较健康
809578,2023-09-27 19:56:21 +08:00,a444bcfd747dd6c30dfe181fae0d267106c657030d0a7f9e21de3adb31f4a128:0,皆在人间
809578,2023-09-27 19:56:21 +08:00,fa013c4d92eba519b0e6fedd38600bcbaa22437ce66af5a25c36520673cf396d:0,永远健康
809578,2023-09-27 19:56:21 +08:00,892aeecf955553645f5d9836e9bafd3208a061edfe8d9f4aa99407021fa2d893:0,高级动物
809578,2023-09-27 19:56:21 +08:00,8be3180ccfb7ff8c7b88ccf35b89ef0c01dc54e2238c9604e9ed3cfa96b28ac8:0,勥烎菿奣
809578,2023-09-27 19:56:21 +08:00,79c850b4a9976f84a3c54bcca6180228b1492e0bf867cc74cac31e3de2aa74e1:0,永远忠诚
809718,2023-09-28 18:51:02 +08:00,340d3ee1c60ce9bb3f5cf93510e36dbe47a75b51ebc8fceda67f58a7b8e64831:0,"《水调歌头》(宋·苏轼)

       (丙辰中秋，欢饮达旦。大醉，作此篇，兼怀子由)

明月几时有?把酒问青天。不知天上宫阙，今夕是何年。我欲乘风归去，又恐琼楼玉宇，高处不胜寒。起舞弄清影，何似在人间?

转朱阁，低绮户，照无眠。不应有恨，何事长向别时圆?人有悲欢离合，月有阴晴圆缺，此事古难全。但愿人长久，千里共婵娟。"
809724,2023-09-28 20:01:15 +08:00,9f3ef72e231ff7c238cab5f49a3eef82b09e60d63e03dab568e211fd38096e95:0,"《滕王阁序》唐.王勃


　　豫章故郡，洪都新府。星分翼轸，地接衡庐。襟三江而带五湖，控蛮荆而引瓯越。物华天宝，龙光射牛斗之墟；人杰地灵，徐孺下陈蕃之榻。雄州雾列，俊采星驰。台隍枕夷夏之交，宾主尽东南之美。都督阎公之雅望，棨戟遥临；宇文新州之懿范，襜帷暂驻。十旬休假，胜友如云，千里逢迎，高朋满座。腾蛟起凤，孟学士之词宗；紫电青霜，王将军之武库。家君作"
809724,2023-09-28 20:01:15 +08:00,7ad9339ae245cc17b59fe5445189787c0a74ffa2944673a4bd2b25526cc573a4:0,"中秋.中国文化 .诗词
                                                                 
                                                                  《望月怀远》(唐·张九龄)
                                               海上生明月，天涯共此时。情人怨遥夜，竟夕起相思。
                                               灭烛怜光满，披衣觉露滋。不堪盈手赠，还寝梦佳期。

                                                                     《十五夜望"
809725,2023-09-28 20:09:02 +08:00,77c98b55626088d591ffd474ccea52aabe7f4f4cbca1d59476f935a182fdb3f1:0,"中本聪网
https://zhongbencong.com 
中本聪，是比特币的创始人；
比特币，是一场加密数字货币社会实验；
中本聪网，致力于传播正能量，布道加密技术，弘扬中本聪自由创新精神。"
809797,2023-09-29 09:14:48 +08:00,480c4ca0a46929f456f7188bc9074bf9975f28673d4cc5f0209da7b26fd63f8c:0,中秋
809978,2023-09-30 14:33:20 +08:00,27ee0590a769d70db9191dbea231d0b1095fc836c26a927d83b3c323ea08f8d1:0,我爱张新
810109,2023-10-01 13:39:57 +08:00,374a1e68a26db89c74d507c0be6453e867cc4893e77e28bc607abf05245490dc:0,先不输，求小赢，再求大赢。
810147,2023-10-01 18:23:40 +08:00,7ddf8ce377a55d6f3d773edc8223a1adcc182dc30c7fcd7394206f5c36a63921:0,心悦
810147,2023-10-01 18:23:40 +08:00,5dad413c0c3b2e7fe82783fb89b613e4baa1d210814f71f517cf5d3f7cec9962:0,俊宇
810147,2023-10-01 18:23:40 +08:00,98e18c7aceb38c86e1216f4231870e764e589b4e794ab0d1832c110cdb1dc364:0,雨欣
810147,2023-10-01 18:23:40 +08:00,d50bb1251878fd20885910e1dc513204ecbb71a6b8d3087993a1e25604461975:0,博文
810148,2023-10-01 18:24:40 +08:00,f84259282762a6aa1572910196793a9c22273ebfe0577ea5f30bb845ab647ebb:0,子墨
810148,2023-10-01 18:24:40 +08:00,4d19f4cb27f008ab7ad4780c1f98c313e177df1d0bdccf2b216dd4b1d34f93d8:0,茗泽
810196,2023-10-02 04:14:33 +08:00,0feb4f129f8493e43258f2bf35c6fd53fcb561528d3308c7c2a8773bcfd9578a:0,@车
810196,2023-10-02 04:14:33 +08:00,f2f5d06838e766314a0148c4aecb023c30a2e3b22aa1fe5a3eb6512ec53e91a4:0,@年
810197,2023-10-02 04:17:25 +08:00,87abb830c77cd21775e52ddcc2385a0719c4e824369f093d14709476a65a03dd:0,@百
810197,2023-10-02 04:17:25 +08:00,109cc1f2be4de08bdfdca981b3beec394f4439f9ed321322cb8b70b68b7c55ee:0,@边
810225,2023-10-02 09:19:45 +08:00,4fbee703987a487dc5fb782c05ec26c96d2066d667521c00ef8489ed2dc672f5:0,奇点
810253,2023-10-02 13:08:14 +08:00,71a97428e32c9692eb3034070168f736a1c4c7604760767825fcd4961dd19473:0,江东
810253,2023-10-02 13:08:14 +08:00,f6ae2394b9feb473992f11c3ad631a2b3f5021c700bbcce50da0e74f7d52f833:0,姜舒月
810253,2023-10-02 13:08:14 +08:00,bd89e6a664e8f70900368b8ec26ae9faf2c016ffc632eeaae52807dcbfa4b464:0,朱小文
810253,2023-10-02 13:08:14 +08:00,be1b3a83e70098d5cf35097ab59a2046b2e03bc635ae74929d9da9ea3099087e:0,江中
810253,2023-10-02 13:08:14 +08:00,ec6ae500e6c5c3cf9874743f75dc529e56e2632c6b43e551da194eab1a23d193:0,姜东
810253,2023-10-02 13:08:14 +08:00,3af67c528e4c2f4766c617ee90bb1c6a001e2176d21e1e7b0de2354b6b8b3b94:0,小文
810253,2023-10-02 13:08:14 +08:00,5ef5823ca3458905330cb95442bfe92a51de417927fb1824b5af2ae8de6310d6:0,舒月
810257,2023-10-02 13:46:14 +08:00,cad111b0850c094f9cdf2bc277274c46cf5ccb16c8fb7bf2c020363e1d2bf879:0,黑洞
810296,2023-10-02 18:37:21 +08:00,bc1ed5b4053bf6314acc71f834f82b21905c15982bb8c471951634487fa5c720:0,陈嘉欣
810296,2023-10-02 18:37:21 +08:00,06fc3475853007581517a3942323e4177d01f8274ea61e3671d41dc935c5d43d:0,陈志强
810296,2023-10-02 18:37:21 +08:00,fd06a4569b7f2ee59959ae27fbbee9427ebbcf8c112cf7f7f57280531043b23f:0,陈俊杰
810296,2023-10-02 18:37:21 +08:00,debf1ac9c7b5b01ad500b2b6acc3b0cac7d649f3d545d1227d2118641f85ab6c:0,梁志强
810296,2023-10-02 18:37:21 +08:00,98b00ff7245355db8eb290eb1d47028fd7e823095c242bade0b2f988fb1528ac:0,陈俊宇
810296,2023-10-02 18:37:21 +08:00,ff1266fc94055114ab0375cdf3111b1f0b5152299735f3eaac3eb05e7ac2f7ae:0,黄俊杰
810296,2023-10-02 18:37:21 +08:00,86dd847b129edc2dbc4ad7223a16a3c98fe54fd2557ae5ae2bc4f17d0432fbb4:0,梁俊杰
